ID,Uid,age,sex,labor,repic_sid,best_weight,last_weight
551,552,40,女,中,661:667:811:933:74:484:878:99:142:220:932:632:816:110:65:693:910,10.0:13.0:10.0:60.0:110.0:236.0:102.0:16.0:15.0:300.0:10.0:10.0:41.0:83.0:39.0:10.0:50.0,10.0:10.0:27.0:40.0:70.0:272.0:146.0:59.0:15.0:299.0:10.0:9.0:10.0:42.0:81.0:10.0:41.0
552,553,42,女,轻,566:944:133:96:938:155:48:57:630:657:238:210:913:881:857:810:805:690,350.0:10.0:9.0:100.0:51.0:9.0:100.0:50.0:39.0:9.0:183.0:252.0:50.0:299.0:27.0:10.0:13.0:10.0,264.0:38.0:9.0:100.0:10.0:9.0:128.0:22.0:10.0:9.0:40.0:360.0:50.0:300.0:10.0:10.0:28.0:10.0
553,554,25,女,轻,493:100:166:910:890:112:452:889:908:1053:669:14:205:824:631:658,16.0:100.0:9.0:40.0:58.0:9.0:306.0:241.0:10.0:64.0:10.0:148.0:357.0:65.0:9.0:9.0,83.0:101.0:9.0:10.0:145.0:9.0:192.0:126.0:40.0:61.0:18.0:149.0:300.0:33.0:9.0:9.0
554,555,44,女,重,86:207:276:955:943:682:139:106:821:637:875:871:449:908,150.0:315.0:183.0:19.0:56.0:25.0:9.0:101.0:55.0:117.0:250.0:49.0:350.0:50.0,150.0:291.0:107.0:61.0:10.0:56.0:25.0:100.0:10.0:10.0:292.0:10.0:351.0:50.0
555,556,27,女,中,824:640:630:99:111:908:922:16:8:943:872:903:174:124:721:754:444:573:243:201,40.0:8.0:9.0:16.0:83.0:31.0:19.0:73.0:76.0:40.0:231.0:68.0:9.0:9.0:10.0:10.0:17.0:277.0:75.0:306.0,33.0:9.0:9.0:10.0:91.0:36.0:14.0:45.0:104.0:40.0:236.0:64.0:9.0:9.0:10.0:10.0:340.0:10.0:154.0:235.0
556,557,26,男,中,1:930:185:230:910:521:19:870:622:810:488:669:120:96,93.0:69.0:131.0:291.0:50.0:197.0:55.0:300.0:79.0:127.0:128.0:67.0:9.0:131.0,74.0:53.0:207.0:224.0:51.0:314.0:76.0:300.0:10.0:10.0:23.0:62.0:25.0:100.0
557,558,40,女,轻,549:818:21:19:898:986:942:202:866:625:534:622:158:698:675:923:917:108,10.0:10.0:95.0:54.0:123.0:33.0:36.0:297.0:10.0:11.0:330.0:10.0:10.0:10.0:34.0:30.0:10.0:100.0,233.0:10.0:84.0:65.0:300.0:10.0:37.0:240.0:35.0:10.0:48.0:10.0:15.0:10.0:10.0:30.0:9.0:101.0
558,559,39,男,中,486:640:908:22:453:623:870:810:809:5:918:931:930:207:256:672:668:159:164:104,277.0:9.0:13.0:98.0:72.0:9.0:299.0:9.0:9.0:53.0:36.0:46.0:29.0:248.0:189.0:9.0:104.0:9.0:9.0:100.0,223.0:9.0:10.0:85.0:127.0:9.0:300.0:9.0:9.0:62.0:40.0:35.0:10.0:20.0:339.0:9.0:45.0:9.0:9.0:101.0
559,560,42,男,中,688:693:990:930:161:23:594:101:885:186:194:811:824:633:661:926,61.0:52.0:9.0:88.0:9.0:151.0:254.0:162.0:300.0:297.0:203.0:9.0:9.0:24.0:204.0:41.0,10.0:10.0:10.0:48.0:176.0:149.0:350.0:101.0:302.0:182.0:317.0:44.0:10.0:9.0:9.0:50.0
560,561,29,女,中,96:732:938:113:917:158:3:919:50:482:622:822:872:202,100.0:10.0:54.0:9.0:17.0:16.0:78.0:33.0:72.0:273.0:9.0:61.0:300.0:144.0,96.0:10.0:42.0:10.0:27.0:15.0:76.0:16.0:74.0:273.0:10.0:61.0:300.0:183.0
561,562,29,女,中,114:909:95:813:941:33:809:871:683:924:231:468:636,10.0:9.0:100.0:72.0:75.0:150.0:9.0:299.0:48.0:72.0:403.0:350.0:70.0,10.0:10.0:102.0:31.0:40.0:151.0:10.0:302.0:17.0:40.0:403.0:350.0:25.0
562,563,41,女,中,668:878:813:940:720:1:870:139:5:106:627:628:94:173:924:914:452:464:301,31.0:66.0:10.0:64.0:10.0:87.0:235.0:9.0:63.0:77.0:9.0:9.0:23.0:9.0:40.0:10.0:262.0:87.0:400.0,10.0:75.0:10.0:42.0:45.0:66.0:226.0:9.0:83.0:90.0:9.0:9.0:9.0:9.0:40.0:10.0:13.0:224.0:300.0
563,564,38,女,轻,444:113:872:667:910:739:112:63:870:47:196:103:104:816:622:932,260.0:10.0:184.0:55.0:47.0:9.0:15.0:44.0:116.0:108.0:378.0:11.0:91.0:9.0:10.0:39.0,260.0:10.0:184.0:48.0:47.0:10.0:15.0:44.0:116.0:106.0:378.0:10.0:90.0:10.0:10.0:40.0
564,565,25,男,中,682:256:248:620:94:108:646:671:888:870:919:923:15:136:821:465:985,10.0:307.0:69.0:28.0:10.0:90.0:29.0:55.0:219.0:80.0:10.0:40.0:150.0:9.0:10.0:308.0:57.0,44.0:331.0:66.0:10.0:74.0:28.0:15.0:21.0:271.0:28.0:10.0:40.0:151.0:10.0:10.0:350.0:54.0
565,566,36,女,中,132:482:287:854:95:940:923:974:908:886:300:705:687:627:654:18,57.0:296.0:243.0:10.0:101.0:70.0:87.0:9.0:9.0:300.0:141.0:22.0:28.0:94.0:9.0:150.0,15.0:350.0:210.0:10.0:101.0:51.0:10.0:10.0:40.0:300.0:208.0:10.0:54.0:10.0:10.0:151.0
566,567,32,男,重,94:95:620:621:115:924:920:929:948:695:692:810:812:222:361:7:2:900:459:592,11.0:92.0:10.0:15.0:10.0:10.0:40.0:47.0:27.0:10.0:45.0:10.0:9.0:310.0:77.0:11.0:140.0:300.0:205.0:70.0,10.0:92.0:15.0:10.0:10.0:10.0:40.0:65.0:10.0:10.0:10.0:23.0:9.0:360.0:53.0:11.0:140.0:300.0:10.0:340.0
567,568,37,女,轻,106:1:12:94:300:205:876:939:946:674:724:809:661:560:144:926,13.0:72.0:77.0:87.0:219.0:194.0:140.0:34.0:22.0:16.0:12.0:12.0:11.0:327.0:14.0:40.0,17.0:58.0:92.0:84.0:103.0:303.0:134.0:10.0:38.0:15.0:10.0:27.0:9.0:334.0:25.0:40.0
568,569,33,男,中,188:94:102:915:647:653:357:668:32:48:158:809:810:929:988:900:557,188.0:10.0:90.0:41.0:10.0:10.0:201.0:10.0:142.0:9.0:15.0:15.0:15.0:9.0:74.0:210.0:231.0,294.0:91.0:11.0:40.0:10.0:10.0:179.0:10.0:138.0:12.0:15.0:10.0:55.0:65.0:10.0:299.0:234.0
569,570,45,男,重,667:809:98:909:95:870:814:908:8:534:127:226:204:656:937,139.0:9.0:9.0:9.0:196.0:286.0:199.0:64.0:142.0:350.0:9.0:200.0:300.0:45.0:133.0,55.0:10.0:9.0:10.0:92.0:299.0:10.0:40.0:150.0:350.0:9.0:25.0:354.0:26.0:40.0
570,571,30,男,中,675:870:916:845:94:558:698:107:930:2:809:314:189:620:146,9.0:291.0:163.0:126.0:77.0:304.0:9.0:23.0:49.0:151.0:9.0:36.0:410.0:81.0:41.0,45.0:299.0:51.0:10.0:9.0:314.0:10.0:91.0:54.0:150.0:10.0:10.0:491.0:10.0:25.0
571,572,25,男,轻,950:106:871:891:205:12:466:929:911:120:461:344:921:853:701:639,35.0:100.0:176.0:124.0:92.0:150.0:150.0:28.0:20.0:25.0:170.0:331.0:20.0:25.0:15.0:10.0,32.0:102.0:205.0:95.0:92.0:147.0:150.0:28.0:21.0:25.0:170.0:300.0:19.0:22.0:19.0:10.0
572,573,37,男,轻,144:809:728:889:751:876:316:961:930:860:5:98:110:657:913:578:454,25.0:9.0:9.0:147.0:40.0:152.0:354.0:56.0:10.0:15.0:105.0:128.0:14.0:10.0:50.0:91.0:258.0,25.0:10.0:10.0:177.0:40.0:121.0:354.0:56.0:10.0:15.0:150.0:91.0:11.0:10.0:50.0:91.0:258.0
573,574,32,男,重,137:870:201:539:102:94:910:871:6:675:185:845:628:662:1004,9.0:62.0:180.0:320.0:229.0:9.0:50.0:238.0:69.0:172.0:319.0:44.0:200.0:78.0:70.0,10.0:11.0:272.0:351.0:91.0:9.0:50.0:290.0:149.0:66.0:144.0:9.0:10.0:15.0:45.0
574,575,42,女,重,197:74:809:930:929:839:909:917:8:127:132:870:876:807:455:97:95:620,304.0:85.0:10.0:10.0:45.0:10.0:40.0:10.0:62.0:15.0:10.0:262.0:38.0:43.0:257.0:90.0:10.0:10.0,301.0:89.0:28.0:39.0:29.0:10.0:16.0:31.0:61.0:15.0:10.0:288.0:11.0:36.0:242.0:91.0:11.0:10.0
575,576,40,男,重,825:300:485:1036:871:667:678:64:116:912:632:107,46.0:300.0:350.0:75.0:300.0:9.0:99.0:134.0:183.0:50.0:9.0:159.0,10.0:426.0:350.0:66.0:300.0:10.0:55.0:150.0:10.0:50.0:25.0:102.0
576,577,39,女,重,683:621:929:453:446:817:102:930:820:94:21:317:186:892:872:112:912,9.0:9.0:65.0:111.0:238.0:86.0:91.0:10.0:91.0:9.0:150.0:421.0:78.0:259.0:41.0:62.0:51.0,10.0:10.0:52.0:341.0:10.0:52.0:90.0:10.0:10.0:9.0:150.0:264.0:135.0:244.0:57.0:25.0:50.0
577,578,26,女,轻,945:95:834:817:632:682:13:920:121:113:447:596:248:874,62.0:101.0:45.0:10.0:41.0:13.0:150.0:50.0:22.0:9.0:315.0:34.0:397.0:278.0,42.0:101.0:55.0:10.0:15.0:10.0:150.0:50.0:10.0:10.0:321.0:29.0:397.0:300.0
578,579,30,女,重,870:855:4:778:901:467:216:934:929:662:123:99:924,274.0:10.0:150.0:49.0:26.0:282.0:234.0:10.0:53.0:25.0:10.0:100.0:50.0,260.0:10.0:145.0:42.0:39.0:282.0:276.0:10.0:45.0:25.0:10.0:101.0:50.0
579,580,36,男,中,871:680:919:166:625:195:920:559:97:939:948:106:112:812:11,300.0:35.0:40.0:88.0:27.0:383.0:10.0:176.0:10.0:104.0:9.0:95.0:9.0:138.0:146.0,300.0:9.0:40.0:15.0:10.0:387.0:10.0:350.0:9.0:34.0:40.0:90.0:10.0:66.0:151.0
580,581,36,女,重,662:104:871:870:868:63:642:176:909:809:680:714:930:238:508,9.0:100.0:287.0:14.0:9.0:149.0:12.0:164.0:50.0:18.0:90.0:131.0:105.0:446.0:272.0,10.0:102.0:290.0:11.0:10.0:151.0:10.0:15.0:50.0:10.0:10.0:44.0:40.0:446.0:350.0
581,582,29,女,轻,111:634:639:265:186:536:468:144:120:870:871:916:701:39:812:835:980,100.0:9.0:9.0:253.0:175.0:44.0:189.0:9.0:9.0:104.0:196.0:40.0:10.0:149.0:10.0:55.0:45.0,100.0:9.0:9.0:253.0:175.0:44.0:189.0:9.0:9.0:104.0:196.0:39.0:10.0:150.0:10.0:52.0:40.0
582,583,42,女,轻,911:152:846:112:945:963:311:187:703:108:1:472:531:645:891,47.0:15.0:51.0:10.0:39.0:10.0:113.0:268.0:9.0:100.0:150.0:341.0:9.0:10.0:179.0,40.0:15.0:42.0:10.0:32.0:10.0:359.0:104.0:10.0:100.0:150.0:284.0:66.0:10.0:169.0
583,584,39,女,中,200:810:39:99:112:915:460:667:879:929:930:625:649,377.0:28.0:115.0:100.0:10.0:40.0:350.0:12.0:127.0:10.0:35.0:15.0:10.0,349.0:28.0:114.0:100.0:15.0:40.0:200.0:12.0:158.0:35.0:10.0:10.0:10.0
584,585,25,女,中,209:916:46:962:153:642:908:639:870:956:667:460:716:207:98:823,261.0:37.0:150.0:87.0:10.0:10.0:10.0:15.0:300.0:9.0:12.0:351.0:42.0:174.0:100.0:10.0,353.0:10.0:149.0:50.0:10.0:10.0:40.0:14.0:300.0:10.0:20.0:351.0:10.0:63.0:100.0:35.0
585,586,41,女,轻,455:962:942:731:705:471:110:105:340:832:871:917:35:50:626:132:134,208.0:31.0:20.0:10.0:10.0:41.0:48.0:51.0:396.0:35.0:300.0:39.0:73.0:76.0:10.0:10.0:15.0,89.0:31.0:10.0:18.0:33.0:204.0:47.0:52.0:372.0:10.0:300.0:40.0:73.0:76.0:10.0:10.0:15.0
586,587,44,男,重,96:474:479:630:132:672:678:912:925:196:293:86:63:884:894:811:866:974,101.0:242.0:107.0:17.0:10.0:47.0:124.0:29.0:21.0:251.0:120.0:136.0:14.0:67.0:233.0:9.0:9.0:71.0,101.0:153.0:141.0:22.0:10.0:10.0:45.0:40.0:10.0:490.0:10.0:141.0:9.0:180.0:119.0:10.0:10.0:40.0
587,588,23,女,中,1:207:773:17:106:444:103:655:924:900:870:930:166:815,72.0:379.0:19.0:76.0:71.0:294.0:29.0:10.0:39.0:104.0:195.0:50.0:25.0:37.0,68.0:300.0:19.0:81.0:71.0:294.0:29.0:10.0:39.0:108.0:192.0:47.0:25.0:34.0
588,589,34,男,轻,809:667:868:458:624:86:668:627:184:879:929:924:918:194:106:108,25.0:10.0:30.0:274.0:14.0:150.0:10.0:10.0:10.0:190.0:43.0:10.0:40.0:417.0:41.0:61.0,10.0:10.0:10.0:210.0:10.0:134.0:9.0:15.0:10.0:256.0:40.0:23.0:26.0:408.0:33.0:68.0
589,590,33,男,轻,640:630:13:33:919:108:102:939:874:185:804:813:826:595:124,144.0:9.0:54.0:98.0:48.0:43.0:59.0:53.0:299.0:424.0:10.0:40.0:10.0:350.0:9.0,10.0:10.0:9.0:140.0:51.0:9.0:91.0:74.0:301.0:403.0:10.0:10.0:55.0:351.0:15.0
590,591,34,男,中,940:726:721:514:620:627:166:123:837:812:102:100:883:876:27:909:276:228,71.0:22.0:26.0:262.0:9.0:9.0:9.0:9.0:14.0:10.0:86.0:34.0:96.0:205.0:130.0:50.0:276.0:224.0,39.0:13.0:15.0:262.0:9.0:9.0:9.0:9.0:14.0:10.0:92.0:9.0:108.0:192.0:148.0:40.0:276.0:224.0
591,592,34,男,轻,186:463:908:924:95:96:682:760:834:64:956:622:623:896:144:170,446.0:281.0:40.0:10.0:25.0:75.0:31.0:15.0:10.0:150.0:40.0:9.0:8.0:300.0:9.0:9.0,396.0:351.0:10.0:35.0:90.0:9.0:16.0:12.0:12.0:149.0:39.0:9.0:8.0:300.0:9.0:9.0
592,593,26,女,重,809:832:108:104:636:225:340:959:946:11:667:705:898:909:451:119,38.0:10.0:147.0:9.0:15.0:258.0:190.0:20.0:89.0:93.0:9.0:10.0:148.0:41.0:350.0:10.0,26.0:10.0:90.0:10.0:10.0:484.0:16.0:10.0:31.0:150.0:10.0:10.0:299.0:40.0:257.0:15.0
593,594,37,女,轻,943:124:114:881:620:654:20:94:95:935:830:673:196:918:485,10.0:9.0:9.0:300.0:107.0:9.0:148.0:68.0:34.0:41.0:12.0:66.0:365.0:40.0:321.0,37.0:9.0:9.0:300.0:9.0:9.0:151.0:10.0:90.0:18.0:21.0:54.0:391.0:50.0:338.0
594,595,35,女,重,107:940:625:622:746:914:216:22:158:687:112:28:935:886:534:475:821,100.0:50.0:10.0:9.0:27.0:50.0:268.0:92.0:9.0:20.0:9.0:58.0:10.0:300.0:138.0:138.0:10.0,99.0:32.0:10.0:9.0:10.0:42.0:299.0:70.0:9.0:10.0:9.0:80.0:31.0:300.0:40.0:210.0:36.0
595,596,25,女,轻,646:833:811:625:209:916:908:106:96:877:904:472:551:16:727:123:929,9.0:10.0:35.0:9.0:288.0:10.0:40.0:10.0:90.0:170.0:126.0:33.0:191.0:150.0:10.0:27.0:43.0,10.0:10.0:31.0:10.0:288.0:10.0:40.0:10.0:90.0:111.0:190.0:33.0:191.0:150.0:10.0:15.0:40.0
596,597,21,男,轻,45:116:870:871:95:672:812:868:730:188:630:946:1031:587:909,148.0:74.0:70.0:230.0:101.0:14.0:96.0:9.0:9.0:374.0:34.0:53.0:10.0:200.0:50.0,152.0:18.0:193.0:107.0:100.0:10.0:45.0:10.0:10.0:424.0:17.0:41.0:34.0:351.0:50.0
597,598,42,男,中,667:870:671:809:107:5:55:640:210:524:910:978:153,10.0:300.0:10.0:50.0:101.0:91.0:60.0:9.0:418.0:266.0:50.0:60.0:89.0,10.0:300.0:55.0:10.0:101.0:22.0:127.0:15.0:379.0:292.0:50.0:45.0:16.0
598,599,22,男,重,476:918:909:491:896:139:206:656:7:68:752:100:109:832:845:1057:973,24.0:9.0:79.0:231.0:292.0:25.0:498.0:10.0:10.0:141.0:140.0:88.0:100.0:165.0:9.0:9.0:106.0,340.0:20.0:30.0:10.0:300.0:10.0:299.0:22.0:10.0:142.0:10.0:90.0:9.0:48.0:10.0:65.0:10.0
599,600,35,女,轻,809:521:97:95:180:885:649:199:753:910:963:941:64,10.0:221.0:128.0:10.0:9.0:300.0:25.0:384.0:56.0:47.0:10.0:45.0:104.0,32.0:200.0:90.0:10.0:10.0:299.0:25.0:395.0:10.0:50.0:15.0:39.0:149.0
600,601,29,男,轻,676:872:107:127:445:870:473:638:94:632:203:219:911:1:6:918:158:965:817,10.0:167.0:95.0:9.0:319.0:132.0:31.0:52.0:10.0:9.0:445.0:21.0:19.0:90.0:55.0:61.0:48.0:64.0:62.0,12.0:228.0:91.0:9.0:53.0:72.0:297.0:9.0:9.0:10.0:216.0:208.0:13.0:141.0:10.0:37.0:9.0:74.0:58.0
601,602,44,女,重,646:927:311:106:79:879:919:13:119:121:698:820:847:462:937,10.0:33.0:443.0:101.0:54.0:242.0:17.0:97.0:10.0:15.0:10.0:10.0:55.0:287.0:39.0,10.0:11.0:424.0:100.0:68.0:295.0:39.0:83.0:10.0:15.0:35.0:10.0:30.0:259.0:40.0
602,603,43,男,中,465:463:821:942:940:153:815:112:13:5:623:653:916:913:188:201:98:97:723:885,38.0:297.0:94.0:27.0:46.0:126.0:9.0:9.0:108.0:89.0:8.0:9.0:59.0:9.0:31.0:315.0:24.0:30.0:30.0:329.0,340.0:10.0:9.0:37.0:38.0:9.0:9.0:9.0:11.0:140.0:9.0:9.0:41.0:9.0:132.0:262.0:67.0:33.0:56.0:300.0
603,604,35,女,重,655:900:916:95:738:682:498:138:925:94:199:185:27:949:1030:832,8.0:189.0:10.0:71.0:30.0:10.0:266.0:28.0:40.0:28.0:151.0:250.0:149.0:40.0:10.0:18.0,10.0:300.0:10.0:9.0:21.0:10.0:278.0:25.0:40.0:90.0:148.0:258.0:148.0:10.0:61.0:23.0
604,605,21,女,重,870:48:32:199:832:818:195:120:912:909:97:608:448:639:679:694:1044:942,298.0:19.0:81.0:156.0:9.0:9.0:304.0:66.0:39.0:11.0:197.0:211.0:139.0:153.0:87.0:9.0:59.0:15.0,302.0:9.0:141.0:287.0:9.0:9.0:149.0:10.0:10.0:37.0:101.0:338.0:10.0:25.0:45.0:9.0:54.0:10.0
605,606,26,女,轻,192:206:904:884:637:622:928:145:128:100:95:4:851:931:678:500,155.0:289.0:25.0:276.0:9.0:9.0:40.0:9.0:9.0:9.0:94.0:144.0:33.0:40.0:12.0:271.0,364.0:51.0:32.0:268.0:9.0:9.0:43.0:9.0:9.0:90.0:10.0:149.0:34.0:40.0:10.0:228.0
606,607,21,男,轻,471:630:1:3:454:870:638:874:912:921:816:809:733:690:929:135:116:219:205:94,78.0:9.0:77.0:74.0:195.0:290.0:13.0:10.0:40.0:10.0:173.0:9.0:9.0:9.0:108.0:9.0:145.0:325.0:101.0:101.0,9.0:9.0:9.0:142.0:340.0:157.0:10.0:144.0:9.0:39.0:10.0:10.0:42.0:13.0:40.0:9.0:9.0:123.0:253.0:100.0
607,608,40,女,中,661:95:113:152:824:918:912:929:943:58:13:887:881:215:200:521:695,15.0:101.0:10.0:10.0:10.0:9.0:41.0:71.0:9.0:122.0:29.0:136.0:165.0:378.0:20.0:200.0:47.0,15.0:100.0:9.0:9.0:29.0:38.0:10.0:12.0:28.0:87.0:63.0:72.0:229.0:214.0:210.0:200.0:35.0
608,609,30,女,重,144:870:904:521:98:103:532:180:909:74:820:819:631:727:241:209:977,10.0:254.0:44.0:219.0:46.0:56.0:41.0:10.0:50.0:150.0:10.0:10.0:14.0:38.0:375.0:42.0:40.0,15.0:240.0:60.0:224.0:91.0:11.0:84.0:10.0:50.0:148.0:17.0:10.0:9.0:23.0:356.0:54.0:40.0
609,610,34,男,中,761:126:668:133:2:1:621:908:915:465:98:885:871:1060:815:809:190,9.0:10.0:149.0:10.0:31.0:120.0:15.0:34.0:10.0:272.0:100.0:280.0:18.0:93.0:9.0:9.0:409.0,10.0:10.0:46.0:10.0:141.0:9.0:15.0:10.0:40.0:350.0:100.0:290.0:10.0:63.0:10.0:10.0:501.0
610,611,30,女,中,810:809:108:457:87:669:649:627:192:921:113:983:870,9.0:9.0:70.0:291.0:180.0:87.0:59.0:51.0:300.0:40.0:42.0:54.0:300.0,10.0:10.0:100.0:350.0:151.0:55.0:10.0:15.0:417.0:51.0:10.0:40.0:299.0
611,612,25,女,轻,475:32:822:461:886:906:669:95:106:820:921:253:311:142:113:943:1040:631,115.0:148.0:35.0:87.0:248.0:52.0:10.0:52.0:47.0:10.0:40.0:343.0:50.0:15.0:10.0:28.0:13.0:10.0,115.0:150.0:35.0:87.0:247.0:53.0:10.0:52.0:47.0:10.0:40.0:343.0:50.0:15.0:10.0:28.0:13.0:10.0
612,613,27,女,轻,238:492:94:909:44:913:214:471:1009:895:875:813:848:144:632:700,106.0:115.0:100.0:15.0:150.0:29.0:322.0:110.0:40.0:124.0:176.0:33.0:10.0:25.0:10.0:10.0,101.0:228.0:101.0:10.0:150.0:40.0:313.0:60.0:40.0:73.0:225.0:10.0:10.0:25.0:10.0:24.0
613,614,21,男,中,1:108:909:824:937:2:647:870:868:895:913:94:276:178:477:488:710,67.0:21.0:35.0:10.0:39.0:86.0:10.0:11.0:43.0:291.0:15.0:80.0:423.0:25.0:29.0:321.0:10.0,68.0:20.0:35.0:10.0:40.0:82.0:10.0:11.0:43.0:290.0:15.0:79.0:423.0:25.0:29.0:321.0:10.0
614,615,28,女,重,809:871:193:115:752:444:908:924:73:136:1:620:666:110:944,35.0:300.0:375.0:138.0:40.0:301.0:141.0:9.0:75.0:9.0:79.0:9.0:35.0:94.0:51.0,62.0:300.0:399.0:9.0:10.0:352.0:9.0:40.0:140.0:9.0:10.0:9.0:9.0:101.0:46.0
615,616,43,女,轻,871:870:916:103:130:149:531:543:2:36:809:652:623:294:670:1051,119.0:180.0:39.0:99.0:9.0:9.0:13.0:337.0:70.0:77.0:34.0:9.0:9.0:188.0:10.0:60.0,119.0:180.0:40.0:100.0:9.0:9.0:13.0:337.0:72.0:79.0:34.0:9.0:9.0:183.0:10.0:60.0
616,617,21,男,轻,655:211:268:908:95:909:94:12:498:444:839:819:171:120:886:877:714:936:946,10.0:117.0:284.0:10.0:65.0:40.0:36.0:151.0:155.0:46.0:39.0:25.0:15.0:10.0:154.0:146.0:10.0:57.0:10.0,15.0:131.0:289.0:40.0:91.0:10.0:11.0:149.0:259.0:41.0:17.0:14.0:10.0:10.0:225.0:75.0:31.0:10.0:57.0
617,618,29,女,中,810:668:831:112:150:928:915:651:881:105:977:264:186:45:41:444,10.0:45.0:10.0:15.0:10.0:40.0:10.0:10.0:300.0:100.0:40.0:268.0:134.0:75.0:73.0:341.0,10.0:45.0:10.0:15.0:10.0:40.0:10.0:10.0:300.0:100.0:40.0:268.0:134.0:75.0:73.0:341.0
618,619,33,男,中,880:94:57:667:930:136:242:21:188:678:620:623:820:909:471,276.0:100.0:140.0:10.0:40.0:10.0:192.0:10.0:232.0:10.0:15.0:9.0:39.0:50.0:279.0,300.0:100.0:140.0:10.0:39.0:10.0:161.0:10.0:232.0:10.0:15.0:9.0:39.0:50.0:279.0
619,620,23,女,重,639:870:1:818:481:94:95:871:9:868:531:114:1021:1006:913:208:787,26.0:10.0:91.0:10.0:50.0:11.0:91.0:290.0:60.0:55.0:296.0:10.0:10.0:53.0:50.0:405.0:10.0,26.0:10.0:89.0:10.0:50.0:11.0:91.0:290.0:62.0:54.0:286.0:9.0:10.0:51.0:50.0:364.0:10.0
620,621,23,女,轻,927:873:872:913:685:667:817:810:942:1039:47:74:145:130:188:97:106:624:639:505,40.0:118.0:182.0:10.0:10.0:10.0:33.0:10.0:10.0:45.0:17.0:135.0:9.0:9.0:365.0:11.0:91.0:9.0:9.0:261.0,40.0:118.0:182.0:10.0:10.0:10.0:33.0:10.0:11.0:32.0:10.0:142.0:9.0:9.0:365.0:10.0:91.0:9.0:9.0:261.0
621,622,42,女,重,668:809:923:627:102:466:908:868:521:300:12:7:122:172:952:992:878,10.0:55.0:21.0:24.0:100.0:227.0:28.0:10.0:86.0:439.0:40.0:109.0:9.0:9.0:10.0:65.0:187.0,10.0:10.0:16.0:15.0:99.0:340.0:23.0:21.0:10.0:300.0:98.0:51.0:10.0:10.0:43.0:10.0:273.0
622,623,18,女,中,830:141:676:917:108:961:94:1:185:206:848:2:626:640:454:449:894,10.0:10.0:39.0:39.0:35.0:45.0:64.0:68.0:253.0:172.0:21.0:84.0:10.0:10.0:200.0:77.0:298.0,10.0:10.0:10.0:39.0:90.0:45.0:10.0:68.0:262.0:140.0:36.0:82.0:10.0:10.0:327.0:24.0:299.0
623,624,41,男,中,62:176:7:458:120:485:893:881:671:820:828:200:658:967:1031:100:103:928,71.0:10.0:77.0:315.0:15.0:34.0:185.0:116.0:55.0:10.0:10.0:379.0:10.0:10.0:65.0:24.0:76.0:47.0,128.0:10.0:22.0:248.0:10.0:37.0:104.0:196.0:38.0:10.0:16.0:492.0:15.0:10.0:65.0:90.0:10.0:42.0
624,625,19,女,重,854:276:120:7:679:930:112:99:625:922:556:521:890,10.0:455.0:21.0:149.0:52.0:64.0:9.0:100.0:9.0:50.0:77.0:184.0:198.0,16.0:431.0:15.0:148.0:27.0:40.0:10.0:100.0:10.0:45.0:340.0:10.0:300.0
625,626,25,女,重,94:95:122:162:833:667:191:923:52:930:950:654:458:893,90.0:10.0:15.0:10.0:35.0:38.0:397.0:40.0:149.0:12.0:29.0:10.0:262.0:300.0,91.0:11.0:15.0:10.0:36.0:40.0:392.0:40.0:150.0:12.0:28.0:10.0:262.0:299.0
626,627,18,女,轻,94:914:652:871:662:133:980:877:164:810:946:809:460:675:704:212:66,142.0:40.0:9.0:266.0:10.0:9.0:38.0:34.0:9.0:10.0:10.0:10.0:270.0:10.0:31.0:297.0:107.0,101.0:40.0:9.0:266.0:9.0:9.0:10.0:34.0:9.0:21.0:44.0:10.0:200.0:29.0:14.0:300.0:127.0
627,628,41,女,中,113:149:870:822:982:109:13:21:477:573:308:626:633:677:928:924,9.0:9.0:300.0:57.0:39.0:101.0:41.0:110.0:19.0:286.0:373.0:62.0:9.0:10.0:52.0:9.0,9.0:9.0:300.0:36.0:39.0:101.0:111.0:39.0:10.0:340.0:300.0:10.0:9.0:38.0:10.0:40.0
628,629,40,男,中,578:141:625:107:674:1031:925:961:190:100:620:801:112:185:810:909:811:20:74:876:898,200.0:9.0:8.0:72.0:10.0:65.0:40.0:10.0:226.0:27.0:9.0:10.0:9.0:75.0:17.0:10.0:10.0:115.0:34.0:230.0:67.0,205.0:9.0:9.0:89.0:10.0:21.0:13.0:19.0:54.0:10.0:9.0:13.0:9.0:246.0:10.0:27.0:10.0:128.0:21.0:185.0:113.0
629,630,45,女,重,158:238:909:31:194:620:94:922:891:649:870:106:138:80:681:676:834:448:445:1066:967,28.0:125.0:58.0:133.0:308.0:54.0:30.0:9.0:145.0:9.0:155.0:70.0:9.0:17.0:10.0:10.0:32.0:197.0:152.0:10.0:56.0,9.0:249.0:27.0:139.0:128.0:9.0:10.0:21.0:184.0:9.0:116.0:91.0:9.0:10.0:13.0:17.0:10.0:14.0:336.0:23.0:19.0
630,631,20,男,重,185:923:95:926:74:558:444:11:900:818:810:620:930:931:798:670:113,454.0:27.0:100.0:14.0:90.0:57.0:209.0:61.0:299.0:10.0:17.0:25.0:51.0:10.0:37.0:10.0:10.0,454.0:22.0:100.0:17.0:87.0:57.0:209.0:64.0:300.0:10.0:17.0:25.0:51.0:10.0:37.0:10.0:10.0
